pais,pais_code,anio,indicador,indicador_code,valor,fecha_extraccion
Brazil,BR,1997,GDP (current US$),NY.GDP.MKTP.CD,883206452795.124,2026-03-05 11:29:19.995714
Brazil,BR,1996,GDP (current US$),NY.GDP.MKTP.CD,850426433004.077,2026-03-05 11:29:19.995716
Brazil,BR,1995,GDP (current US$),NY.GDP.MKTP.CD,769333330411.575,2026-03-05 11:29:19.995717
Brazil,BR,1994,GDP (current US$),NY.GDP.MKTP.CD,525369851353.742,2026-03-05 11:29:19.995718
Brazil,BR,1993,GDP (current US$),NY.GDP.MKTP.CD,368295778245.09,2026-03-05 11:29:19.995721
Brazil,BR,1992,GDP (current US$),NY.GDP.MKTP.CD,328187960871.951,2026-03-05 11:29:19.995723
Brazil,BR,1991,GDP (current US$),NY.GDP.MKTP.CD,342609231342.783,2026-03-05 11:29:19.995724
Brazil,BR,1990,GDP (current US$),NY.GDP.MKTP.CD,390725626002.866,2026-03-05 11:29:19.995725
Brazil,BR,1989,GDP (current US$),NY.GDP.MKTP.CD,412990820287.42,2026-03-05 11:29:19.995727
Brazil,BR,1988,GDP (current US$),NY.GDP.MKTP.CD,307881930752.268,2026-03-05 11:29:19.995728
Brazil,BR,1987,GDP (current US$),NY.GDP.MKTP.CD,283056836893.838,2026-03-05 11:29:19.995730
Brazil,BR,1986,GDP (current US$),NY.GDP.MKTP.CD,256480852471.129,2026-03-05 11:29:19.995731
Brazil,BR,1985,GDP (current US$),NY.GDP.MKTP.CD,210879844638.877,2026-03-05 11:29:19.995733
Brazil,BR,1984,GDP (current US$),NY.GDP.MKTP.CD,188339974086.58,2026-03-05 11:29:19.995734
Brazil,BR,1983,GDP (current US$),NY.GDP.MKTP.CD,189656506321.431,2026-03-05 11:29:19.995736
Brazil,BR,1982,GDP (current US$),NY.GDP.MKTP.CD,271314113768.417,2026-03-05 11:29:19.995737
Brazil,BR,1981,GDP (current US$),NY.GDP.MKTP.CD,258015174748.648,2026-03-05 11:29:19.995739
Brazil,BR,1980,GDP (current US$),NY.GDP.MKTP.CD,237393489892.637,2026-03-05 11:29:19.995740
Brazil,BR,1979,GDP (current US$),NY.GDP.MKTP.CD,221338204480.222,2026-03-05 11:29:19.995742
Brazil,BR,1978,GDP (current US$),NY.GDP.MKTP.CD,200278646123.581,2026-03-05 11:29:19.995743
Brazil,BR,1977,GDP (current US$),NY.GDP.MKTP.CD,176344101401.941,2026-03-05 11:29:19.995745
Brazil,BR,1976,GDP (current US$),NY.GDP.MKTP.CD,153168949208.207,2026-03-05 11:29:19.995746
Brazil,BR,1975,GDP (current US$),NY.GDP.MKTP.CD,129203555238.827,2026-03-05 11:29:20.236155
Brazil,BR,1974,GDP (current US$),NY.GDP.MKTP.CD,109794519727.538,2026-03-05 11:29:20.236163
Brazil,BR,1973,GDP (current US$),NY.GDP.MKTP.CD,83592275862.9982,2026-03-05 11:29:20.236167
Brazil,BR,1972,GDP (current US$),NY.GDP.MKTP.CD,58434858374.8696,2026-03-05 11:29:20.236169
Brazil,BR,1971,GDP (current US$),NY.GDP.MKTP.CD,48869830901.7878,2026-03-05 11:29:20.236171
Brazil,BR,1970,GDP (current US$),NY.GDP.MKTP.CD,42327664793.6934,2026-03-05 11:29:20.236174
Brazil,BR,1969,GDP (current US$),NY.GDP.MKTP.CD,37171640818.5863,2026-03-05 11:29:20.236176
Brazil,BR,1968,GDP (current US$),NY.GDP.MKTP.CD,33930457425.2613,2026-03-05 11:29:20.236178
Brazil,BR,1967,GDP (current US$),NY.GDP.MKTP.CD,31086389194.961,2026-03-05 11:29:20.236181
Brazil,BR,1966,GDP (current US$),NY.GDP.MKTP.CD,28283323733.1114,2026-03-05 11:29:20.236183
Brazil,BR,1965,GDP (current US$),NY.GDP.MKTP.CD,22465522884.0988,2026-03-05 11:29:20.236185
Brazil,BR,1964,GDP (current US$),NY.GDP.MKTP.CD,20963733694.9749,2026-03-05 11:29:20.236188
Brazil,BR,1963,GDP (current US$),NY.GDP.MKTP.CD,23287712878.2002,2026-03-05 11:29:20.236190
Brazil,BR,1962,GDP (current US$),NY.GDP.MKTP.CD,19231747851.5332,2026-03-05 11:29:20.236192
Brazil,BR,1961,GDP (current US$),NY.GDP.MKTP.CD,17275940449.3837,2026-03-05 11:29:20.236194
Brazil,BR,1960,GDP (current US$),NY.GDP.MKTP.CD,17030465539.3906,2026-03-05 11:29:20.236197
Brazil,BR,2024,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.36746407652337,2026-03-05 11:29:20.481517
Brazil,BR,2023,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.59356282283204,2026-03-05 11:29:20.481524
Brazil,BR,2022,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.28010608956873,2026-03-05 11:29:20.481529
Brazil,BR,2021,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.30165975585673,2026-03-05 11:29:20.481531
Brazil,BR,2020,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.21176803803376,2026-03-05 11:29:20.481534
Brazil,BR,2019,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.73297621216894,2026-03-05 11:29:20.481537
Brazil,BR,2018,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.66485028376729,2026-03-05 11:29:20.481539
Brazil,BR,2017,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.44637335032669,2026-03-05 11:29:20.481542
Brazil,BR,2016,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.73914352329393,2026-03-05 11:29:20.481545
Brazil,BR,2015,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.02990102416136,2026-03-05 11:29:20.481547
Brazil,BR,2014,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.32904015516139,2026-03-05 11:29:20.481550
Brazil,BR,2013,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.20431066640101,2026-03-05 11:29:20.481552
Brazil,BR,2012,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.40349914036997,2026-03-05 11:29:20.481555
Brazil,BR,2011,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.6364496221309,2026-03-05 11:29:20.481557
Brazil,BR,2010,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.03872690108075,2026-03-05 11:29:20.481560
Brazil,BR,2009,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.88803479876799,2026-03-05 11:29:20.481563
Brazil,BR,2008,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.67859390284168,2026-03-05 11:29:20.481565
Brazil,BR,2007,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.64127299102652,2026-03-05 11:29:20.481568
Brazil,BR,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.18356812896909,2026-03-05 11:29:20.481570
Brazil,BR,2005,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.86953720898964,2026-03-05 11:29:20.481573
Brazil,BR,2004,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.59718509985963,2026-03-05 11:29:20.481575
Brazil,BR,2003,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,14.7149197228147,2026-03-05 11:29:20.481578
Brazil,BR,2002,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.45016437708331,2026-03-05 11:29:20.481580
Brazil,BR,2001,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.84035902487523,2026-03-05 11:29:20.481583
Brazil,BR,2000,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.04414105947266,2026-03-05 11:29:20.481585
Brazil,BR,1999,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.85844749902667,2026-03-05 11:29:20.481588
Brazil,BR,1998,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.19507629280052,2026-03-05 11:29:20.481591
Brazil,BR,1997,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.92671251629154,2026-03-05 11:29:20.481593
Brazil,BR,1996,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,15.7576656002606,2026-03-05 11:29:20.481596
Brazil,BR,1995,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,66.0070335542481,2026-03-05 11:29:20.481598
Brazil,BR,1994,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2075.88839757325,2026-03-05 11:29:20.481603
Brazil,BR,1993,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1927.38079016026,2026-03-05 11:29:20.481606
Brazil,BR,1992,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,951.962053052818,2026-03-05 11:29:20.481609
Brazil,BR,1991,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,432.786661926461,2026-03-05 11:29:20.481612
Brazil,BR,1990,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2947.732772483,2026-03-05 11:29:20.481614
Brazil,BR,1989,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1430.7237251472,2026-03-05 11:29:20.481617
Brazil,BR,1988,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,629.114509120897,2026-03-05 11:29:20.481620
Brazil,BR,1987,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,228.336162575513,2026-03-05 11:29:20.481622
Brazil,BR,1986,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,147.142826237604,2026-03-05 11:29:20.481625
Brazil,BR,1985,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,225.989665211895,2026-03-05 11:29:20.481628
Brazil,BR,1984,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,192.121733132051,2026-03-05 11:29:20.481631
Brazil,BR,1983,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,135.027682230473,2026-03-05 11:29:20.481633
Brazil,BR,1982,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,100.54335919485,2026-03-05 11:29:20.481637
Brazil,BR,1981,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,101.725072957927,2026-03-05 11:29:20.481639
Mexico,MX,2024,GDP (current US$),NY.GDP.MKTP.CD,1856365616165.94,2026-03-05 11:29:21.937467
Mexico,MX,2023,GDP (current US$),NY.GDP.MKTP.CD,1798317581486.88,2026-03-05 11:29:21.937471
Mexico,MX,2022,GDP (current US$),NY.GDP.MKTP.CD,1466934724293.06,2026-03-05 11:29:21.937473
Mexico,MX,2021,GDP (current US$),NY.GDP.MKTP.CD,1316569466685.95,2026-03-05 11:29:21.937474
Mexico,MX,2020,GDP (current US$),NY.GDP.MKTP.CD,1121064767308.42,2026-03-05 11:29:21.937475
Mexico,MX,2019,GDP (current US$),NY.GDP.MKTP.CD,1304106203902.45,2026-03-05 11:29:21.937476
Mexico,MX,2018,GDP (current US$),NY.GDP.MKTP.CD,1256300182879.73,2026-03-05 11:29:21.937478
Mexico,MX,2017,GDP (current US$),NY.GDP.MKTP.CD,1190721475906.0,2026-03-05 11:29:21.937479
Mexico,MX,2016,GDP (current US$),NY.GDP.MKTP.CD,1112233497452.7,2026-03-05 11:29:21.937481
Mexico,MX,2015,GDP (current US$),NY.GDP.MKTP.CD,1213294467716.88,2026-03-05 11:29:21.937482
Mexico,MX,2014,GDP (current US$),NY.GDP.MKTP.CD,1364507717614.13,2026-03-05 11:29:21.937483
Mexico,MX,2013,GDP (current US$),NY.GDP.MKTP.CD,1327436290282.67,2026-03-05 11:29:21.937484
Mexico,MX,2012,GDP (current US$),NY.GDP.MKTP.CD,1255110424817.79,2026-03-05 11:29:21.937485
Mexico,MX,2011,GDP (current US$),NY.GDP.MKTP.CD,1229013703416.76,2026-03-05 11:29:21.937486
Mexico,MX,2010,GDP (current US$),NY.GDP.MKTP.CD,1105424238731.09,2026-03-05 11:29:21.937487
Mexico,MX,2009,GDP (current US$),NY.GDP.MKTP.CD,943437415024.633,2026-03-05 11:29:21.937488
Mexico,MX,2008,GDP (current US$),NY.GDP.MKTP.CD,1161553459715.1,2026-03-05 11:29:21.937489
Mexico,MX,2007,GDP (current US$),NY.GDP.MKTP.CD,1102355554971.95,2026-03-05 11:29:21.937490
Mexico,MX,2006,GDP (current US$),NY.GDP.MKTP.CD,1020265057882.01,2026-03-05 11:29:21.937491
Mexico,MX,2005,GDP (current US$),NY.GDP.MKTP.CD,917571853529.104,2026-03-05 11:29:21.937492
Mexico,MX,2004,GDP (current US$),NY.GDP.MKTP.CD,819459227375.022,2026-03-05 11:29:21.937494
Mexico,MX,2003,GDP (current US$),NY.GDP.MKTP.CD,765549967703.273,2026-03-05 11:29:21.937495
Mexico,MX,2002,GDP (current US$),NY.GDP.MKTP.CD,810666116401.915,2026-03-05 11:29:21.937496
Mexico,MX,2001,GDP (current US$),NY.GDP.MKTP.CD,796064590549.136,2026-03-05 11:29:21.937497
Mexico,MX,2000,GDP (current US$),NY.GDP.MKTP.CD,742061329749.127,2026-03-05 11:29:21.937498
Mexico,MX,1999,GDP (current US$),NY.GDP.MKTP.CD,631249359702.389,2026-03-05 11:29:21.937503
Mexico,MX,1998,GDP (current US$),NY.GDP.MKTP.CD,557461102630.658,2026-03-05 11:29:21.937504
Mexico,MX,1997,GDP (current US$),NY.GDP.MKTP.CD,523449530464.257,2026-03-05 11:29:21.937505
Mexico,MX,1996,GDP (current US$),NY.GDP.MKTP.CD,432157945024.428,2026-03-05 11:29:21.937507
Mexico,MX,1995,GDP (current US$),NY.GDP.MKTP.CD,380157469866.849,2026-03-05 11:29:21.937508
Mexico,MX,1994,GDP (current US$),NY.GDP.MKTP.CD,553618247900.74,2026-03-05 11:29:21.937509
Mexico,MX,1993,GDP (current US$),NY.GDP.MKTP.CD,530160763662.543,2026-03-05 11:29:21.937510
Mexico,MX,1992,GDP (current US$),NY.GDP.MKTP.CD,363157832923.734,2026-03-05 11:29:21.937511
Mexico,MX,1991,GDP (current US$),NY.GDP.MKTP.CD,313139656145.745,2026-03-05 11:29:21.937512
Mexico,MX,1990,GDP (current US$),NY.GDP.MKTP.CD,261253675692.838,2026-03-05 11:29:21.937531
Mexico,MX,1989,GDP (current US$),NY.GDP.MKTP.CD,221403098266.77,2026-03-05 11:29:21.937534
Mexico,MX,1988,GDP (current US$),NY.GDP.MKTP.CD,181611150496.787,2026-03-05 11:29:21.937535
Mexico,MX,1987,GDP (current US$),NY.GDP.MKTP.CD,147542558208.888,2026-03-05 11:29:21.937536
Mexico,MX,1986,GDP (current US$),NY.GDP.MKTP.CD,134556034672.991,2026-03-05 11:29:21.937537
Mexico,MX,1985,GDP (current US$),NY.GDP.MKTP.CD,195241069482.077,2026-03-05 11:29:21.937538
Mexico,MX,1984,GDP (current US$),NY.GDP.MKTP.CD,184230754105.394,2026-03-05 11:29:21.937539
Mexico,MX,1983,GDP (current US$),NY.GDP.MKTP.CD,156167000432.994,2026-03-05 11:29:21.937540
Mexico,MX,1982,GDP (current US$),NY.GDP.MKTP.CD,184602611609.517,2026-03-05 11:29:21.937543
Mexico,MX,1981,GDP (current US$),NY.GDP.MKTP.CD,263797827860.494,2026-03-05 11:29:21.937544
Mexico,MX,1980,GDP (current US$),NY.GDP.MKTP.CD,205577055465.993,2026-03-05 11:29:21.937545
Mexico,MX,1979,GDP (current US$),NY.GDP.MKTP.CD,134531900898.926,2026-03-05 11:29:21.937547
Mexico,MX,1978,GDP (current US$),NY.GDP.MKTP.CD,102648570299.117,2026-03-05 11:29:21.937549
Mexico,MX,1977,GDP (current US$),NY.GDP.MKTP.CD,81912018783.5024,2026-03-05 11:29:21.937550
Mexico,MX,1976,GDP (current US$),NY.GDP.MKTP.CD,88875923765.072,2026-03-05 11:29:21.937551
Mexico,MX,1975,GDP (current US$),NY.GDP.MKTP.CD,88000000000.0,2026-03-05 11:29:22.195436
Mexico,MX,1974,GDP (current US$),NY.GDP.MKTP.CD,72000000000.0,2026-03-05 11:29:22.195440
Mexico,MX,1973,GDP (current US$),NY.GDP.MKTP.CD,55280000000.0,2026-03-05 11:29:22.195443
Mexico,MX,1972,GDP (current US$),NY.GDP.MKTP.CD,45200000000.0,2026-03-05 11:29:22.195445
Mexico,MX,1971,GDP (current US$),NY.GDP.MKTP.CD,39200000000.0,2026-03-05 11:29:22.195446
Mexico,MX,1970,GDP (current US$),NY.GDP.MKTP.CD,35520000000.0,2026-03-05 11:29:22.195448
Mexico,MX,1969,GDP (current US$),NY.GDP.MKTP.CD,32480000000.0,2026-03-05 11:29:22.195450
Mexico,MX,1968,GDP (current US$),NY.GDP.MKTP.CD,29360000000.0,2026-03-05 11:29:22.195452
Mexico,MX,1967,GDP (current US$),NY.GDP.MKTP.CD,26560000000.0,2026-03-05 11:29:22.195453
Mexico,MX,1966,GDP (current US$),NY.GDP.MKTP.CD,24320000000.0,2026-03-05 11:29:22.195455
Mexico,MX,1965,GDP (current US$),NY.GDP.MKTP.CD,21840000000.0,2026-03-05 11:29:22.195456
Mexico,MX,1964,GDP (current US$),NY.GDP.MKTP.CD,20080000000.0,2026-03-05 11:29:22.195458
Mexico,MX,1963,GDP (current US$),NY.GDP.MKTP.CD,16960000000.0,2026-03-05 11:29:22.195460
Mexico,MX,1962,GDP (current US$),NY.GDP.MKTP.CD,15200000000.0,2026-03-05 11:29:22.195461
Mexico,MX,1961,GDP (current US$),NY.GDP.MKTP.CD,14160000000.0,2026-03-05 11:29:22.195463
Mexico,MX,1960,GDP (current US$),NY.GDP.MKTP.CD,13040000000.0,2026-03-05 11:29:22.195464
Mexico,MX,2024,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.72225588452932,2026-03-05 11:29:22.474195
Mexico,MX,2023,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.52796087314389,2026-03-05 11:29:22.474205
Mexico,MX,2022,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.8962761916855,2026-03-05 11:29:22.474209
Mexico,MX,2021,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.68920847683753,2026-03-05 11:29:22.474211
Mexico,MX,2020,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.39683415570006,2026-03-05 11:29:22.474214
Mexico,MX,2019,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.63596142127046,2026-03-05 11:29:22.474216
Mexico,MX,2018,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.89935015356551,2026-03-05 11:29:22.474219
Mexico,MX,2017,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.04145724018986,2026-03-05 11:29:22.474221
Mexico,MX,2016,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.8217078474766,2026-03-05 11:29:22.474224
Mexico,MX,2015,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.72064064964023,2026-03-05 11:29:22.474226
Mexico,MX,2014,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.01861608078679,2026-03-05 11:29:22.474229
Mexico,MX,2013,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.80639069747204,2026-03-05 11:29:22.474231
Mexico,MX,2012,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.11150981070289,2026-03-05 11:29:22.474234
Mexico,MX,2011,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.40737824605742,2026-03-05 11:29:22.474236
Mexico,MX,2010,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.15672722680174,2026-03-05 11:29:22.474239
Mexico,MX,2009,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.29735584228856,2026-03-05 11:29:22.474241
Mexico,MX,2008,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.12498274575896,2026-03-05 11:29:22.474244
Mexico,MX,2007,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.96684905458235,2026-03-05 11:29:22.474246
Mexico,MX,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.62946762439132,2026-03-05 11:29:22.474249
Mexico,MX,2005,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.98805714597437,2026-03-05 11:29:22.474252
Mexico,MX,2004,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.68840884843143,2026-03-05 11:29:22.474254
Mexico,MX,2003,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.54690012118718,2026-03-05 11:29:22.474257
Mexico,MX,2002,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.03072733151295,2026-03-05 11:29:22.474259
Mexico,MX,2001,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.36773806235037,2026-03-05 11:29:22.474262
Mexico,MX,2000,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.49156149435403,2026-03-05 11:29:22.474265
Mexico,MX,1999,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,16.5856169707538,2026-03-05 11:29:22.474270
Mexico,MX,1998,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,15.9283950119353,2026-03-05 11:29:22.474273
Mexico,MX,1997,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,20.6256287259247,2026-03-05 11:29:22.474276
Mexico,MX,1996,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,34.3783832235168,2026-03-05 11:29:22.474279
Mexico,MX,1995,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,34.9992712889592,2026-03-05 11:29:22.474281
Mexico,MX,1994,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.96581237191123,2026-03-05 11:29:22.474284
Mexico,MX,1993,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.75146045357553,2026-03-05 11:29:22.474287
Mexico,MX,1992,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,15.5078962533573,2026-03-05 11:29:22.474289
Mexico,MX,1991,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,22.662359455061,2026-03-05 11:29:22.474292
Mexico,MX,1990,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,26.6516725646771,2026-03-05 11:29:22.474294
Mexico,MX,1989,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,20.0078767139978,2026-03-05 11:29:22.474297
Mexico,MX,1988,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,114.162258549066,2026-03-05 11:29:22.474300
Mexico,MX,1987,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,131.82738392309,2026-03-05 11:29:22.474302
Mexico,MX,1986,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,86.2333169923538,2026-03-05 11:29:22.474321
Mexico,MX,1985,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,57.7484484008702,2026-03-05 11:29:22.474324
Mexico,MX,1984,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,65.4488071277602,2026-03-05 11:29:22.474327
Mexico,MX,1983,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,101.874938435992,2026-03-05 11:29:22.474329
Mexico,MX,1982,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,58.9134198531048,2026-03-05 11:29:22.474332
Mexico,MX,1981,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,27.9337625982399,2026-03-05 11:29:22.474335
Mexico,MX,1980,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,26.3516513562834,2026-03-05 11:29:22.474337
Mexico,MX,1979,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,18.1912462987643,2026-03-05 11:29:22.474340
Mexico,MX,1978,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,17.4572925678265,2026-03-05 11:29:22.474342
Mexico,MX,1977,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,29.0641247103461,2026-03-05 11:29:22.474345
Mexico,MX,1976,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,15.824722489347,2026-03-05 11:29:22.474348
Mexico,MX,1975,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,14.9445346409267,2026-03-05 11:29:23.841445
Mexico,MX,1974,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,23.7840154425787,2026-03-05 11:29:23.841456
Mexico,MX,1973,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.0819394612938,2026-03-05 11:29:23.841460
Mexico,MX,1972,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.94369236377875,2026-03-05 11:29:23.841463
Mexico,MX,1971,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.46902899376838,2026-03-05 11:29:23.841466
Mexico,MX,1970,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.00341205483431,2026-03-05 11:29:23.841469
Mexico,MX,1969,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.36700336711678,2026-03-05 11:29:23.841472
Mexico,MX,1968,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.33395093467026,2026-03-05 11:29:23.841475
Mexico,MX,1967,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.01694847502148,2026-03-05 11:29:23.841478
Mexico,MX,1966,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.21578837738435,2026-03-05 11:29:23.841481
Mexico,MX,1965,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.56803865742936,2026-03-05 11:29:23.841484
Mexico,MX,1964,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.33790317234362,2026-03-05 11:29:23.841487
Mexico,MX,1963,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.594055008461965,2026-03-05 11:29:23.841489
Mexico,MX,1962,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.19898417815082,2026-03-05 11:29:23.841492
Mexico,MX,1961,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.6087596908193,2026-03-05 11:29:23.841495
Mexico,MX,1960,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.92751886903116,2026-03-05 11:29:23.841498
Peru,PE,2024,GDP (current US$),NY.GDP.MKTP.CD,289221969062.941,2026-03-05 11:29:24.146024
Peru,PE,2023,GDP (current US$),NY.GDP.MKTP.CD,266958720837.988,2026-03-05 11:29:24.146028
Peru,PE,2022,GDP (current US$),NY.GDP.MKTP.CD,246065570308.155,2026-03-05 11:29:24.146029
Peru,PE,2021,GDP (current US$),NY.GDP.MKTP.CD,226328766459.634,2026-03-05 11:29:24.146030
Peru,PE,2020,GDP (current US$),NY.GDP.MKTP.CD,201409694755.934,2026-03-05 11:29:24.146031
Peru,PE,2019,GDP (current US$),NY.GDP.MKTP.CD,228346006003.648,2026-03-05 11:29:24.146032
Peru,PE,2018,GDP (current US$),NY.GDP.MKTP.CD,222597009739.235,2026-03-05 11:29:24.146033
Peru,PE,2017,GDP (current US$),NY.GDP.MKTP.CD,211007984080.911,2026-03-05 11:29:24.146034
Peru,PE,2016,GDP (current US$),NY.GDP.MKTP.CD,191898104390.379,2026-03-05 11:29:24.146035
Peru,PE,2015,GDP (current US$),NY.GDP.MKTP.CD,189802976285.619,2026-03-05 11:29:24.146036
Peru,PE,2014,GDP (current US$),NY.GDP.MKTP.CD,200786250582.943,2026-03-05 11:29:24.146037
